regNumber,labels,class_predict,name,connectedness
36921016,6,1.0,"«План столичного города Санкт-Петербурга с изображением знатнейших проспектов». Гравюра. Худ. М.И. Махаев, 1745-1753 гг. Фрагмент плана города",5.0
36921013,6,1.0,"«План столичного города Санкт-Петербурга с изображением знатнейших проспектов». Гравюра. Худ. М.И. Махаев, 1745-1753 гг. Фрагмент плана города",5.0
36921010,6,1.0,"«План столичного города Санкт-Петербурга с изображением знатнейших проспектов». Гравюра. Худ. М.И. Махаев, 1745-1753 гг. Фрагмент плана города",5.0
19263295,6,1.0,План Санкт-Петербурга 1753 года.,1.0
19263270,6,1.0,План Санкт-Петербурга 1753 года.,1.0
19263262,6,1.0,План Санкт-Петербурга 1753 года.,1.0
26708357,6,1.0,План Петербурга 1753 г.,1.0
28868921,6,1.0,План Петербурга 1753 г.,1.0
28868876,6,1.0,План Петербурга 1753 г.,1.0
28868898,6,1.0,План Петербурга 1753 г.,1.0
28868903,6,1.0,План Петербурга 1753 г.,1.0
28868865,6,1.0,План Петербурга 1753 г.,1.0
28868816,6,3.0,План Петербурга 1753 г.,1.0
39051693,6,3.0,План столичного города Петербурга [План Трускотта].,2.0
39051647,6,3.0,План столичного города Петербурга [План Трускотта].,1.0
39467572,6,3.0,Лист нижней правой части плана С.-Петербурга с обозначением Васильевского острова,2.0
39467541,6,5.0,"Изображение нижней правой части плана С.-Петербурга, отпечатанного с девяти досок, орнаментированной по нижнему и правому краям с обозначением Васильевского острова",1.0
5631558,6,5.0,План Санкт-Петербурга. Лист 7.,3.0
5631505,6,5.0,План Санкт-Петербурга. Лист 3.,3.0
5631090,6,5.0,План Санкт-Петербурга. Лист 8.,3.0
5631171,6,5.0,План Санкт-Петербурга. Лист 5.,3.0
39467622,7,2.0,Проспект Биржи и Гостиного Двора,3.0
39467582,7,2.0,Проспект Биржи и Гостиного двора,3.0
39467580,7,2.0,Проспект Биржи и Гостиного двора.,3.0
39468106,7,2.0,Проспект Биржи и Гостиного двора,2.0
39470799,7,3.0,Проспект Биржи и Гостиного двора,3.0
39470763,7,3.0,Проспект Биржи и Гостиного двора,3.0
39472676,7,3.0,"Вид Гостиного двора на Васильевском острове: слева Малая Невка с парусными судами, справа - деревянная пристань и Гостиный двор",2.0
39472639,7,3.0,Вид на Дворцовую набережную в Петербурге: на первом плане Нева с гребными и парусными лодками,2.0
39472615,7,3.0,"Вид Гостиного двора на Васильевском острове со стороны Малой Невки: слева-Малая Невка с парусными судами, справа-деревянная при стань и Гостиный двор",2.0
39470762,7,2.0,"Вид Гостиного двора на Васильевском Острове в деревянной набережной перед ним, занятой разнообразными товарами, слева - торговые корабли, внизу герб Петербурга, русская и французская надпись и подписи",3.0
17152188,8,0.0,"(Россия, Москва). ""Красное крыльцо. (1762 г.)"" Таблица [28].",3.0
17152156,8,2.0,"(Россия, Москва).  ""Красная площадь. (1762 г.)"" Таблица [29].",3.0
17152092,8,2.0,"(Россия, Москва). ""Обнародованiе Манифеста въ Москвъ на Ивановской площади о назначенномъ времени для Высочайшаго Коронованiя Ея Величества Государыни Императрицы Екатерины Алексъевны Самодержицы всероссиiскiя въ Сентябръ Месяцъ 1762 Года"". Таблица [27].",3.0
34256544,8,2.0,Вид Красной площади в сторону Воскресенских ворот. По рисунку для коронационного альбома Екатерины II 1763 г.,2.0
34708279,8,2.0,Церемониальный обед в Грановитой палате,3.0
39248637,8,0.0,Жанровая сцена на Красной площади у Никольских ворот.,2.0
17143379,8,2.0,Жанровая сцена на Красной площади у Никольских ворот.,1.0
17142009,8,3.0,Жанровая сцена на Красной площади у Никольских ворот.,1.0
18053898,8,3.0,Вид Красной площади у Никольских ворот Кремля. Гравюра,4.0
18053875,8,3.0,Шествие Екатерины II под балдахином с Красного крыльца,2.0
18053808,8,2.0,Обед в Грановитой палате. Гравюра,2.0
18619597,9,2.0,"Вид вниз по Неве от наплавного моста, из комплекта открыток ""Город глазами художников. Петербург – Петроград – Ленинград"". Открытка",4.0
33808687,9,2.0,Гравюра. Проспект вверх по Неве реке к востоку между Галерной верфью и 13 линией Васильевского острова.,2.0
36589110,9,2.0,"Репродукция. Вид вверх по Неве-реке от Адмиралтейства и Академии наук 1753 г. (офорт с рисунка М.И. Махаева, выполненного под наблюдением Д. Валериани в 1749 г.). Из альбома ""Русская гравюра конца XVII-XVIII века""",4.0
33808688,9,1.0,Гравюра. Проспект вниз по Неве реке между Зимним Ее императорского величества домом и Академией наук. Русские,2.0
33808673,9,2.0,Гравюра. Проспект вверх по Неве реке от Адмиралтейства и Академии наук к востоку.,2.0
33808672,9,2.0,Гравюра. Проспект вниз по реке Неве от Невского моста между Исаакиевской церковью и корпусом Кадетским.,2.0
33808667,9,2.0,"Гравюра. Проспект вниз по Неве реке между Зимним Eе Императорского величества домом и Академией Наук (из альбома ""План столичного города Санктпетербурга с изображением знатнейших онаго проспектов, изданных трудами Императорской Академии наук и художеств в Санктпетербурге"").",2.0
27579334,9,2.0,"Обложка. Папка от набора открыток ""Петербург ХVIII - ХIХ вв. В гравюрах и акварелях"". Из комплекта: Комплект открыток ""Петербург ХVIII - ХIХ вв. В гравюрах и акварелях""",4.0
25141900,9,1.0,Вид города Иркуцка (Иркутска),1.0
28682358,9,1.0,Проспект вверх по Неве реке от Адмиралтейства и Академии наук к востоку.,2.0
38458212,9,2.0,Проспект вверх по Неве реке от Адмиралтейства и Академии наук к востоку,2.0
38458207,9,2.0,Проспект вниз по Неве реке между зимним Ея Императорскаго Величества домом и Академиею наук,2.0
38458187,9,2.0,Проспект вверх по Неве реке к востоку между галерною верфью и 13 линиею Васильевскаго острова,2.0
39467623,9,2.0,Проспект вверх по реке к востоку (левый лист),3.0
39468123,9,2.0,"Вид Петропавловской крепости со стороны Невы, справа Петропавловский собор, с юго-восточной стороны, левее бастионы, слева от них парусное судно",2.0
6181098,9,2.0,Вид вверх по Неве-реке от Адмиралтейства и Академии наук. 1753 г. Графический лист,2.0
10525202,9,2.0,«Вид города Кокшайска на Волге».1771. Серия «Собрание российских и сибирских городов».,2.0
10610905,9,2.0,Гравюра. Проспект вверх по Неве реке от Адмиралтейства и Академии Наук к востоку. Левая часть панорамы,2.0
10970011,9,3.0,Вид вверх  по Неве реке от Адмиралтейства и Академии наук к востоку. Гравюра,2.0
11902858,9,4.0,"Гравюра. Проспект вверх по Неве реке к востоку между Галерною Верфью и 13 ой Линией Васильевского Острова».


",1.0
11902842,9,4.0,"Гравюра. Проспект вверх по Неве реке от Адмиралтейства и Академии Наук к востоку.
",1.0
11902852,9,4.0,"Гравюра на меди. Проспект вниз по реке Неве от Невского моста между Исаакиевской церковью и кадетским корпусом (гравюра на 2 листах)
",1.0
26623909,10,2.0,Вид Старого Зимнего дворца со стороны Невы.,2.0
31747479,10,2.0,"г. Санкт-Петербург. Третий Зимний дворец. 1730-нач. 1750-х гг. «Проспект старого Зимнего дворца с каналом соединяющим Мойку с Невою». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Архитектор: Растрелли Ф.Б., В.В.",1.0
39467604,10,2.0,Проспект старого Зимнего дворца и Зимней канавки,2.0
39467574,10,2.0,Проспект Старого Зимнего дворца и Зимней канавки.,2.0
39467562,10,2.0,Проспект старого Зимнего дворца и моста через Зимнюю канавку,3.0
39468071,10,2.0,Проспект старого Зимнего дворца и моста через Зимнюю канавку,2.0
39470771,10,2.0,Проспект старого Зимнего дворца и моста через Зимнюю канавку,3.0
39473369,10,2.0,Изображение старого Зимнего дворца и моста через Зимнюю канавку,2.0
40088965,10,3.0,Вид Старого Зимнего дворца и Зимней канавки.,2.0
11902855,10,3.0,"Гравюра. Проспект старого Зимнего дворца, с каналом, соединяющим Мойку с Невой.",1.0
16214472,10,2.0,Старый Зимний дворец и Зимняя канавка со стороны Невы,2.0
16214570,10,3.0,Старый Зимний дворец со стороны Невы,2.0
16214857,10,2.0,Старый Зимний дворец со стороны Невы,2.0
16214846,10,3.0,Старый Зимний дворец со стороны Невы,2.0
16214784,10,3.0,Старый Зимний дворец со стороны Невы,2.0
17152560,11,3.0,"(Россия, Москва). ""Виды половины XVIII столътiя"". [Вид Кремлевского старого дворца. Красное крыльцо и Грановитая палата]. Таблица [15].",3.0
17152548,11,3.0,"(Россия, Москва). ""Виды половины XVIII столътiя"". [Вид нового дворца в Кремле. Новый императорский дворец в Кремле]. Таблица [16].",3.0
6283607,11,4.0,"Отпечаток фотомеханический. Виды половины XVIII столетия: 
1. Вид Кремлевского старого дворца с Красным крыльцом и Золотой решеткой;
2. Красное крыльцо и Грановитая палата.",5.0
6283604,11,4.0,"Отпечаток фотомеханический. Виды половины XVIII столетия:
 1. Вид нового дворца в Кремле с Южной стороны;
 2. Новый Императорский дворец в Кремле с галереями старого дворца.",5.0
34757379,11,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е». Лист из альбома: Виды Москвы в половине XVIII столетия. Воспроизведение двух гравюр по рисункам М.И.Махаева: Вид нового Кремлевского дворца и Новый Кремлевский дворец с галереями",4.0
34757369,11,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е». Лист из альбома: Виды Москвы в половине XVIII столетия. Воспроизведение двух гравюр по рисункам М.И.Махаева: Вид Кремлевского старого дворца и Вид Красного крыльца и Грановитой палаты",4.0
35188549,11,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых гравюр». Лист из альбома:  Виды половины XVIII столетия. Вид Московского летнего дворца  и Вид Кремля из Замоскворечья. Воспроизведение гравюр по рисункам М.И.Махаева",4.0
35192551,11,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых изображений. Лист из альбома: Вид половины XVIII столетия. Два воспроизведения гравюр по рисункам М.И.Махаева",4.0
35192514,11,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых изображений. Лист из альбома: Вид половины XVIII столетия. Два воспроизведения гравюр по рисункам М.И.Махаева",4.0
35195729,11,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых гравюр». Лист из альбома:  Виды половины XVIII столетия. Вид нового Кремлевского старого дворца и Новый Кремлевский дворец с галереями старого. Воспроизведение гравюр по рисункам М.И.Махаева",4.0
35195723,11,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых гравюр». Лист из альбома:  Виды половины XVIII столетия. Вид Кремлевского старого дворца и Красное крыльцо и Грановитая палата. Воспроизведение гравюр по рисункам М.И.Махаева",4.0
35415256,11,5.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение III». Лист из альбома:  Виды Москвы половины XVIII столетия. Воспроизведение двух гравюр по рисункам М.И.Махаева",4.0
35415250,11,2.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение III». Лист из альбома:  Виды Москвы половины XVIII столетия. Воспроизведение двух гравюр по рисункам М.И.Махаева",4.0
39467549,12,2.0,Проспект дворца в Ораниенбауме (правая часть),3.0
39471159,12,2.0,Правая часть вида Ораниенбаумского Большого дворца и партерного сада,2.0
39472601,12,2.0,"Правая часть вида на Ораниенбаумский дворец со стороны Финского залива: на переднем плане, справа - одноэтажный служебный корпус с находящимися около него фигурками гуляющих и стражника, далее решетка, сад и дворец",2.0
16033795,12,2.0,"Проспект Ораниенбаума, увеселительного дворца Ее Императорского Величества при Финляндском заливе против Кронштадта (Левый лист)",2.0
16033821,12,2.0,"Проспект Ораниенбаума, увеселительного дворца Ее Императорского Величества при Финляндском заливе против Кронштадта (Правый лист)",2.0
39467573,13,2.0,Проспект Невской перспективной дороги от Адмиралтейских ворот к востоку,2.0
39467569,13,2.0,Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот,3.0
39467552,13,2.0,Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку,3.0
39467547,13,2.0,Проспект вниз по Неве от Невского моста (левый лист),3.0
39467534,13,2.0,Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку,2.0
39472633,13,2.0,"Вид Невского проспекта от Мойки: на переднем плане река и Мост с трехарочным проездом, за рекой справа - дворец Строгонова, Казанская церковь, в глубине - арка Аничкова моста, слева - жилая застройка",2.0
39472621,13,2.0,"Вид Невского проспекта со стороны Адмиралтейства: на переднем плане-река Мойка с деревянными парапетами, мостом и аркой, за которой-перспектива проспекта с деревьями и жилой застройкой, в глубине-арка через реку Фонтанку",2.0
39472985,13,2.0,Вид Невской перспективы от Мойки к востоку,2.0
16214770,13,2.0,Перспективный вид Невского проспекта от Мойки в сторону Александро-Невской Лавры,2.0
16214471,13,2.0,Невский проспект от Фонтанки в сторону Адмиралтейства,2.0
16214433,13,2.0,Невский проспект у дворца Строганова,2.0
16214831,13,2.0,Перспективный вид Невского проспекта от Мойки в сторону Александро-Невской Лавры,2.0
16214828,13,2.0,Перспективный вид Невского проспекта от Мойки в сторону Александро-Невской Лавры,2.0
16214778,13,3.0,Перспективный вид Невского проспекта от Мойки в сторону Александро-Невской Лавры,2.0
28537397,14,1.0,"г. Санкт-Петербург. Усадьба А. П. Бестужева-Рюмина на Каменном острове. 1734 г., 1746-1756 гг. Амфитеатр. Вид с Малой Невки. Лист из сюиты ""Виды Каменного острова гр. Бестужевой-Рюминой"". Архитектор: Трезини П. (?). Гравировано при Императорской Академии Наук и Художеств, Санкт-Петербург.",1.0
