regNumber,labels,class_predict,name,connectedness
24002859,3,0.0,"Фотография. Махаев И.И. в роли Ромео, Цидилина С.А. в роли Джульетты. Урок Мастерства актера в Пермском хореографическом училище. Педагоги: Футлик Л.И., Есаулова К.А., Жинкина Ю.М., Сильванович Н.Д. ""Ромео и Джульетта""",0.0
24002853,3,0.0,"Фотография. Малхасянц Г.Г. в роли Тибальта, Цидилина С.А. в роли Джульетты, Махаев И.И. в роли Ромео. Урок Мастерства актера в Пермском хореографическом училище. Педагоги: Футлик Л.И., Есаулова К.А., Жинкина Ю.М., Сильванович Н.Д. ""Ромео и Джульетта""",0.0
24002815,3,0.0,Фотография. Мишурина Н. и Махаев И.И. на уроке дуэтного танца в Пермском хореографическом училище.,0.0
24002828,3,0.0,"Фотография. Кондратьева Н.И. в роли Птицы, Махаев И.И. в роли Охотника. Сценическая практика в Пермском хореографическом училище. ""Охотник и птица""",0.0
24002807,3,0.0,"Фотография. Кондратьева Н.И. в роли Птицы, Махаев И.И. в роли Охотника. Сценическая практика в Пермском хореографическом училище. ""Охотник и птица""",0.0
24362205,3,0.0,"Фотография. Кондратьева Н.И. в роли Птицы, Махаев И.И. в роли Охотника. Сценическая практика в Пермском хореографическом училище. ""Охотник и птица""",0.0
24362199,3,0.0,Фотография. Махаев И.И. и [Мишурина Н.] в балетном классе Государственного пермского хореографического училища.,0.0
24362498,3,0.0,"Фотография. Махаев И.И. и Мишурина Н. в ролях. Отчетно-выпускной концерт Государственного пермского хореографического училища. ""Утешение""",0.0
24362475,3,0.0,"Фотография. Махаев И.И. в роли Феба, Мишурина Н. в роли Флер де Лис. Отчетно-выпускной концерт Государственного пермского хореографического училища. ""Эсмеральда""",0.0
24362461,3,0.0,"Фотография. Мишурина Н. и Махаев И.И. в ролях. Отчетно-выпускной концерт Государственного пермского хореографического училища. ""Утешение""",0.0
24362519,3,0.0,"Фотография. Махаев И.И. в роли Феба, Мишурина Н. в роли Флер де Лис. Отчетно-выпускной концерт Государственного пермского хореографического училища. ""Эсмеральда""",0.0
27613017,3,0.0,"Фотография. Махаев И.И. в роли Феба. Сцена. ""Эсмеральда"". Молотов, Хореографическое училище",0.0
24002787,3,0.0,Фотография. Махаев И.И. в роли. Пермское хореографическое училище.,0.0
24002782,3,0.0,"Фотография. Кондратьева Н.И. в роли Птицы, Махаев И.И. в роли Охотника. Сценическая практика в Пермском хореографическом училище. ""Охотник и птица""",0.0
24002765,3,0.0,"Фотография. Махаев И.И. в роли Охотника, Кондратьева Н.И. в роли Птицы. Сценическая практика в Пермском хореографическом училище. ""Охотник и птица""",0.0
24362148,3,0.0,"Фотография. Мишурина Н. в роли Флер де Лис, Махаев И.И. в роли Феба. Отчетно-выпускной концерт Государственного пермского хореографического училища. ""Эсмеральда""",0.0
24362539,3,0.0,"Фотография. Мишурина Н. и Махаев И.И. в ролях. Отчетно-выпускной концерт Государственного пермского хореографического училища. ""Утешение""",0.0
34826259,4,0.0,"«Образчик ажурного плетения, изготавливаемого из камышей». Лист № 4 из альбома рисунков корзиночных изделий и плетеной мебели",0.0
34826249,4,0.0,"«Образец плотного плетения, изготавливаемого из ивы, камышей и плетеной соломы». Лист № 5 из альбома рисунков корзиночных изделий и плетеной мебели",0.0
34826248,4,0.0,«Три вида загибок». Лист № 3 из альбома рисунков корзиночных изделий и плетеной мебели,0.0
34826247,4,0.0,«Образчик узорчатого плетения». Лист № 7 из альбома рисунков корзиночных изделий и плетеной мебели,0.0
34826275,4,0.0,«Образец ажурного плетения и простой загибки концов прутьев основы». Лист № 1 из альбома рисунков корзиночных изделий и плетеной мебели,0.0
34826274,4,0.0,«Образчик перевитого ажурного плетения». Лист № 8 из альбома рисунков корзиночных изделий и плетеной мебели,0.0
34826270,4,0.0,"«Три образца плетеных бордюров (каем), применяющихся как украшение для корзин под цветы, фрукты и т.п.». Лист № 2 из альбома рисунков корзиночных изделий и плетеной мебели",0.0
34826265,4,0.0,«Образец полуажурного плетения». Лист № 6 из альбома рисунков корзиночных изделий и плетеной мебели,0.0
34826261,4,0.0,"«Ручник-чемоданчик, сделанный из плетеной соломы или из вытканной узором бумажной ленты и лакированного камыша». Лист № 19 из альбома рисунков корзиночных изделий и плетеной мебели",0.0
34826258,4,0.0,"«Три образца плетеных бордюров (каем), применяющихся как украшение для корзин под цветы, фрукты и т.п.». Лист № 2 из альбома рисунков корзиночных изделий и плетеной мебели",0.0
23997894,5,0.0,"Фотография. Махаев И.И. в роли Принца, Кондратьева Н.И. в роли Маши, Адамайтис О. и Сидоров Ю.М. в роли кавалеров. Сценическая практика в Пермском хореографическом училище. ""Щелкунчик""",0.0
24002834,5,0.0,"Фотография. Малхасянц Г.Г. в роли Тибальта, Цидилина С.А. в роли Джульетты, Махаев И.И. в роли Ромео. Урок Мастерства актера в Пермском хореографическом училище. Педагоги: Футлик Л.И., Есаулова К.А., Жинкина Ю.М., Сильванович Н.Д. ""Ромео и Джульетта""",0.0
24002822,6,0.0,"Фотография. Махаев И.И. в роли Германа. Урок Мастерства актера в Пермском хореографическом училище. Педагоги: Футлик Л.И., Есаулова К.А., Жинкина Ю.М., Сильванович Н.Д. ""Пиковая дама""",0.0
24362160,6,0.0,"Фотография. Махаев И.И. в роли принца Зигфрида. Отчетно-выпускной концерт Государственного пермского хореографического училища. ""Лебединое озеро""",0.0
24362173,6,0.0,"Фотография. Махаев И.И. в роли Феба. Отчетно-выпускной концерт Государственного пермского хореографического училища. ""Эсмеральда""",0.0
9858879,7,0.0,Портрет. И. И. Махаев,0.0
9696756,7,0.0,Портрет. Махаев И. И.,0.0
5607659,8,0.0,«Рисунки простых кресел и стула с грушевидными спинками ажурного плетения». Лист № 45 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607635,8,0.0,«Рисунки камышовых кресел для гостиной». Лист № 61 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607600,8,0.0,«Рисунки камышовых кресел». Лист № 57 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607582,8,0.0,"«Гостиная мебель: диван, кресло и стул». Лист № 63 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия",0.0
24709201,9,5.0,"Большой (Екатерининский) дворец. Дворцово-парковый ансамбль. 1717-24 гг., 1742 г., 1751-56 гг., 1817 г. г. Санкт-Петербург (Ленинград), г. Пушкин (Царское Село). Большой (Екатерининский) дворец. 1749-1756 гг. Растрелли Бартоломео Карло (Варфоломей) - отец. Вид дворца со стороны парка. Гравюра М.Махаева.",5.0
10389780,10,0.0,"Фотография. Сцена из спектакля. Т.А. Догилева - Неля и А. Г. Абдулов - Никита. ""Жестокие игры"" (Режиссер М.А. Захаров, Ю.А. Махаев, худ. О. А. Шейнцис). Москва, Московский государственный театр имени Ленинского комсомола",0.0
27427021,11,0.0,"Салфетка малая, из комплекта салфеток ""Форум""",0.0
27427023,11,0.0,"Салфетка малая, из комплекта салфеток ""Форум""",0.0
27427008,11,0.0,"Салфетка малая, из комплекта салфеток ""Форум""",0.0
27426972,11,0.0,"Салфетка малая, из комплекта салфеток ""Форум""",0.0
27426981,11,0.0,"Салфетка малая, из комплекта салфеток ""Форум""",0.0
27426961,11,0.0,"Салфетка малая, из комплекта салфеток ""Форум""",0.0
27612403,12,0.0,Фотоальбом. Альбом Махаева И.И. с личными фотографиями и снимками в ролях,0.0
24081278,13,0.0,Фотография воспитателей Д/С № 32 с детьми,0.0
5607651,14,0.0,«Камышовые плетеные детские коляски». Лист № 37 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
36921091,15,1.0,"«План столичного города Санкт-Петербурга с изображением знатнейших проспектов». Гравюра. Худ. М.И. Махаев, 1745-1753 гг. Фрагмент плана города",5.0
36921048,15,1.0,"«План столичного города Санкт-Петербурга с изображением знатнейших проспектов». Гравюра. Худ. М.И. Махаев, 1745-1753 гг. Фрагмент плана города",5.0
36921016,15,1.0,"«План столичного города Санкт-Петербурга с изображением знатнейших проспектов». Гравюра. Худ. М.И. Махаев, 1745-1753 гг. Фрагмент плана города",5.0
36921013,15,1.0,"«План столичного города Санкт-Петербурга с изображением знатнейших проспектов». Гравюра. Худ. М.И. Махаев, 1745-1753 гг. Фрагмент плана города",5.0
36921010,15,3.0,"«План столичного города Санкт-Петербурга с изображением знатнейших проспектов». Гравюра. Худ. М.И. Махаев, 1745-1753 гг. Фрагмент плана города",5.0
28868903,15,3.0,План Петербурга 1753 г.,1.0
39051693,15,3.0,План столичного города Петербурга [План Трускотта].,2.0
39051647,15,3.0,План столичного города Петербурга [План Трускотта].,1.0
5631558,15,3.0,План Санкт-Петербурга. Лист 7.,3.0
5631505,15,5.0,План Санкт-Петербурга. Лист 3.,3.0
5631090,15,5.0,План Санкт-Петербурга. Лист 8.,3.0
5631171,15,5.0,План Санкт-Петербурга. Лист 5.,3.0
5630814,15,5.0,План Санкт-Петербурга. Лист 2.,3.0
8662460,15,5.0,"«План столичного города Санкт-Петербурга с изображением знатнейших оного проспектов». 

Столичный город С Петербург Елисавете I Всероссийской императрице Петра Великаго дщери посвящено. 

",2.0
10692892,16,2.0,«Вид города Селенгинска».1770. Из серии «Собрание Российских и Сибирских городов».1769-1770.,2.0
15811004,16,2.0,«Вид города Мангазей».1770. Из серии «Собрание Российских и Сибирских городов».,2.0
15811002,16,2.0,«Вид Удинского острова».1770. Из серии «Собрание Российских и Сибирских городов»,2.0
20408349,17,0.0,"Галстук мужской классический с надписями ""Симбирск-Ульяновск"". Изготовлен по заказу Городской Думы к 355-летию города. Принадлежал Зубову А.Н.",4.0
12104335,18,0.0,Походная фляжка Махаева Алексея Кирилловича,0.0
27612969,19,0.0,Фотография. Махаев И.И. в домашней обстановке,0.0
27612961,19,0.0,"Фотография. Махаев И.И., портрет",0.0
27612947,19,0.0,Фотография. Махаев И.И. у Мавзолея в Москве,0.0
27427011,20,0.0,"Столешник, из комплекта салфеток ""Форум""",0.0
18962119,21,2.0,"Библиографический указатель литературы, выпущенный Мурманской областной детско-юношеской библиотекой в честь 75-летия Мурманского областного краеведческого музея. Авторы - В.П. Махаева, Н.Г. Тарасова.",0.0
19042931,21,0.0,Программа спектакля театра им. Ленинского комсомола «Люди и птицы» по пьесе Бориса Штейна и Юрия Махаева с участием Ю.О. Колычева,0.0
21429502,21,0.0,"Статья  ""Мысли Н.В. Гоголя о географии"" проф. В.П. Семенов-Тян-Шанский из журнала ""Известия Государственного географического общества"" №6. 1939 года",0.0
26157177,21,0.0,Листовка Курского областного краеведческого музея  об открытии выставки итальянских гравюр 18 века с фресок Рафаэля и русских гравюр 18 века по рисункам Михаила Махаева,5.0
26157038,21,0.0,Листовка Курского областного краеведческого музея  об открытии выставки итальянских гравюр 18 века с фресок Рафаэля и русских гравюр 18 века по рисункам Михаила Махаева,5.0
26157061,21,0.0,Листовка Курского областного краеведческого музея  об открытии выставки итальянских гравюр 18 века с фресок Рафаэля и русских гравюр 18 века по рисункам Михаила Махаева,5.0
26157111,21,1.0,Листовка Курского областного краеведческого музея  об открытии выставки итальянских гравюр 18 века с фресок Рафаэля и русских гравюр 18 века по рисункам Михаила Махаева,5.0
26658527,21,1.0,"Лист из газеты ""Столица С"" со статьей Виктора Махаева ""Дом и судьба"" о жизни и судьбе семьи Колмаковых.",0.0
5607497,21,2.0,"Альбом рисунков корзиночных изделий и плетеной мебели. С 67 таблицами и объяснительным текстом / Сост. Ф. Н. Махаев; Гл. упр. землеустройства и земледелия. – Санкт-Петербург : Тип. Кюгельген и Ко, 1908. – 34 с. ",0.0
9038527,21,2.0,"Русский рисунок XVIII - первой половины XIX века. - Книга 1. А - П. - М.: Красная площадь,",4.0
29905225,21,2.0,Старый С.-Петербург. Вид Аничкина дворца и Невского проспекта в начале царствования Екатерины II.,3.0
29905186,21,4.0,Старый С.-Петербург. Невский проспект и Адмиралтейство.,3.0
33979261,21,4.0,"Книга. Там у Туломы. Автор: Х. Махаев. Мурманское книжное издательство, 1978 г.",0.0
21156364,21,4.0,"""Набережная Невы и Зимний дворец (1732-1735гг.)"", с гравюры Е.Виноградова по рисунку М.И.Махаева, репродукция",4.0
21156600,21,4.0,"""Зимний дворец, построенный Д.Трезини"", с картины неизвестного художника по рисунку М.Махаева, вырезка из печатного издания",4.0
21157023,21,2.0,"""Зимний дворец."", с рисунка М.Махаева, вырезка из печатного издания",4.0
26708273,21,2.0,План Петербурга 1753 г.,1.0
28868822,21,2.0,План Петербурга 1753 г.,1.0
34256980,21,2.0,Кремль. Красное крыльцо и Грановитая палата. 1-я серия. Лист 4-й. Придворный календарь на 1765 г. Воспроизведение  гравюры Стрижова (Д.А.Ровинский),2.0
11250969,22,0.0,Вид Кремля из-за Москворечья. Репродукция работы М. И. Махаева. Государственный научно-исследовательский музей архитектуры имени А. В. Щусева.,4.0
21472069,22,2.0,Открытка М.И.Махаев «Вид Кремля из-за Москворечья».,4.0
9463423,22,2.0,"Кремль. XII-XXI вв. г. Москва. Кремль. Вид Кремля из Замоскворечья. Изд-во ""Советский художник"", Москва",0.0
31873672,22,0.0,"Махаев М.И. Иллюстрация к книге Н.Д. Шаховской «Два механика». - Москва : Посредник, 1933",4.0
37045669,22,2.0,"Фотокопия. Вид города Якутска середины 18 в., с юго-восточной стороны. Продолжение (восточный конец города). По академической гравюре Махаева. Резцовая гравюра по рисункам И.В.Люрсениуса.",5.0
37045656,22,1.0,"Фотокопия. Вид города Якутска середины 18 в., с юго-восточной стороны. По академической гравюре Махаева. Резцовая гравюра по рисункам И.В.Люрсениуса.",5.0
6779713,22,1.0,Фотография. Гравюра Михаила Махаева. Первое изображение г. Симбирска.,5.0
18061371,22,2.0,Вид Кремля из Замоскворечья. Гравюра,2.0
19263289,22,1.0,Вид Адмиралтейства и части Невского проспекта.,2.0
21567716,22,2.0,Вид города Саранска с приезду на восток,1.0
22290654,22,1.0,Вид на город Чебоксары с реки Волги,3.0
22290774,22,1.0,Вид города Казани во время разлива реки Казанки,3.0
22290768,22,1.0,Вид города Саранска с восточной стороны,2.0
22290767,22,1.0,Вид города Свияжска с южной стороны,3.0
24220462,22,1.0,Вид Новгорода.,2.0
24220418,22,1.0,Вид Бронницкой горы близ Новгорода.,2.0
25141913,22,2.0,Вид города Якуцка (Якутска),1.0
26861092,22,2.0,"Вид на Адмиралтейство и окрестности (взгляд от Триумфальных ворот на запад). Лист из атласа к изданию Н.Г. Леклерка «История естественная, нравственная, гражданская и политическая древней [и современной] России» (N.G. Le Clerc, Atlas Volume of “Histoire physique, morale, civile et politique de la Russie Ancienne [et moderne]”). Гравюра",3.0
28539926,22,2.0,"г. Санкт-Петербург. Вид Адмиралтейства и окрестностей, от Триумфальных ворот на запад. A. Табл. 7. Из издания Н.Г. Леклерка «История естественная, нравственная, гражданская...России» (N.G. Le Clerc, Atlas Volume of “Histoire physique, morale...de la Russie ...”).",3.0
29040920,22,2.0,Гравюра. Вид Свияжска. По рисунку М.И. Махаева и А.И. Свечина.,1.0
29040912,22,1.0,"Гравюра. Вид Казани. По рисунку Л.–Н. Де Леспинаса. Переработка рисунка М.И. Махаева 1766 года.
Из  альбома-приложения к книге Н. Леклерка «Le Clerc. Histoire physique, morale, civile,et politique de la Russie ancienne et moderne». Paris. 1783-1784. (Физическая, моральная, гражданская и политическая история древней и современной России. Париж. 1783 – 1784).",3.0
31232840,22,1.0,"вид города. Вид города Екатеринбурга. Лист из атласа к изданию Н.Г. Леклерка ""История... древней и современной России"".",3.0
31548386,22,1.0,Вид города Илимска,1.0
31548379,22,4.0,Вид города Енисейска,1.0
31548316,22,2.0,Вид Невьянского заводжа,1.0
31548340,22,2.0,Вид города Тобольска,1.0
31548323,22,4.0,Вид города Красноярска,1.0
31548320,22,2.0,Вид города Пелыма,1.0
31729457,22,2.0,"Республика Татарстан, г. Казань. «Вид Казани во время водополья реки Казанки, к северо-западу представленный». Из серии «Собрание Российских и Сибирских городов» (1769-1771).",2.0
31729486,22,2.0,"Республика Татарстан, г. Казань. «Вид Казани во время водополья реки Казанки, к северо-западу представленный». Из серии «Собрание Российских и Сибирских городов» (1769-1771).",2.0
31747534,22,1.0,г. Санкт-Петербург. «Проспект Адмиралтейства и около лежащих строений с частию Невской перспективной дороги с западную сторону». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Л. 5.,2.0
31747847,22,1.0,"Самарская обл., г. Сызрань. «Вид города Сызрани с приезда к северо-востоку». Из серии «Собрание Российских и Сибирских городов» (1769-1771).",1.0
31747792,22,1.0,"Республика Мордовия, г. Саранск. «Вид города Саранска с приезду на восток». Из серии «Собрание Российских и Сибирских городов» (1769-1771).",2.0
31747755,22,2.0,"Республика Татарстан, г. Свияжск. «Вид города Свияжска при водополии к полудню». Из серии «Собрание Российских и Сибирских городов» (1769-1771).",2.0
31752445,22,2.0,"Пензенская обл., г. Пенза. «Вид города Пензы на Суру р. к северо-востоку». Из серии «Собрание Российских и Сибирских городов» (1769-1771).",1.0
31752485,22,2.0,"Пензенская обл., г. Пенза. «Вид города Пензы на Суру р. к северо-востоку». Из серии «Собрание Российских и Сибирских городов» (1769-1771).",1.0
31752573,22,2.0,"Чувашская республика, г. Чебоксары. «Вид города Чебоксары на р. Волгу к северу». Из серии «Собрание Российских и Сибирских городов» (1769-1771).",1.0
32802169,22,2.0,Вид Саранска.,1.0
34675871,22,2.0,Вид города Свияжска при водополии к полудню. Лист из «Собрания российских и сибирский городов».,3.0
34675905,22,2.0,Вид города Владимира от Москвы с приезда к северо-западу. Лист из «Собрания российских и сибирский городов».,3.0
34675885,22,2.0,Вид города Чебоксара на р. Волгу к северу. Лист из «Собрания российских и сибирский городов».,3.0
34675883,22,2.0,Вид города Сызрани с приезда к северо-востоку. Лист из «Собрания российских и сибирский городов».,3.0
34675850,22,1.0,Вид города Владимира от Москвы с приезда к северо-западу. Лист из «Собрания российских и сибирский городов».,3.0
34675846,22,2.0,Вид города Чебоксара на р. Волгу к северу. Лист из «Собрания российских и сибирский городов».,3.0
34675833,22,2.0,Вид города Симбирска с приезда к северо-западу. Лист из серии «Собрание Российских и сибирский городов».,3.0
34675834,22,2.0,Вид города Саранска с приезду на восток. Лист из «Собрания российских и сибирский городов».,3.0
34675827,22,2.0,Вид города Пензы на Суру р. к северо-востоку. Лист из «Собрания российских и сибирский городов».,3.0
35309000,22,2.0,"Главное Адмиралтейство. 1806-1823 гг.,  г. Санкт-Петербург (Ленинград), «Проспект Адмиралтейства и около лежащих строений с частию Невской перспективной дороги с западную сторону». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Архитектор: Захаров А.Д.",1.0
36071652,22,2.0,(Россия.) Вид Казани во время водополья реки Казанки к северо-западу представленный.,2.0
36071625,22,2.0,(Россия. Москва.) Вид Кремля из-за Москворечья. Лист № 1,1.0
36071615,22,2.0,(Россия.) Вид города Владимира от Москвы с приезда к северо-западу.,0.0
36071598,22,2.0,(Россия.) Вид Казани во время водополья реки Казанки к северо-западу представленный.,2.0
36071597,22,2.0,(Россия. Йошкар-Ола.) Вид города Кокшайска на Волге.,2.0
36071584,22,2.0,(Россия.) Вид Казани во время водополья реки Казанки к северо-западу представленный.,2.0
36071582,22,2.0,(Россия.) Вид города Владимира от Москвы с приезда к северо-западу.,2.0
36071554,22,2.0,(Россия. Йошкар-Ола.) Вид города Кокшайска на Волге.,2.0
36071564,22,2.0,(Россия. Йошкар-Ола.) Вид города Кокшайска на Волге.,2.0
36071553,22,2.0,(Россия. Йошкар-Ола.) Вид города Кокшайска на Волге.,2.0
36071736,22,2.0,(Россия. Ульяновск.) Вид города Симбирска с приезда к северо-западу.,2.0
36071727,22,2.0,(Россия.) Вид города Чебоксары на р. Волгу к северу.,2.0
36071735,22,2.0,(Россия.) Вид города Пензы на Суру реке к северо-востоку.,2.0
36071724,22,2.0,(Россия.) Вид города Саранска с приезду на восток.,2.0
36071717,22,2.0,(Россия.) Вид города Чебоксары на р. Волгу к северу.,2.0
36071711,22,2.0,(Россия.) Вид города Пензы на Суру реке к северо-востоку.,2.0
36071713,22,2.0,(Россия.) Вид города Саранска с приезду на восток.,2.0
36071704,22,2.0,(Россия.) Вид города Свияжска при водополии к полудню.,2.0
36071708,22,2.0,(Россия.) Вид города Пензы на Суру реке к северо-востоку.,2.0
36071721,22,2.0,(Россия. Ульяновск.) Вид города Симбирска с приезда к северо-западу.,2.0
36071695,22,2.0,(Россия.) Вид города Сызрани с приезда к северо-востоку.,2.0
36071719,22,2.0,(Россия.) Вид города Свияжска при водополии к полудню.,2.0
36071682,22,3.0,(Россия.) Вид города Сызрани с приезда к северо-востоку.,2.0
36071690,22,2.0,(Россия.) Вид города Пензы на Суру реке к северо-востоку.,2.0
36391749,22,2.0,Гравюра. Вид города  Селенгинска,1.0
36453706,22,2.0,"Гравюра ""Вид города  Пензы на Суру к северо-востоку""",1.0
36935470,22,2.0,"Татарстан, г. Казань, «Вид Казани во время водополья реки Казанки, к северо-западу представленный». из серии «Собрание Российских и Сибирских городов».",1.0
37444762,22,2.0,"Гравюра. Вид Казани, во время водополья реки Казанки, к Северо-Западу представленный. По рисунку М.И.Махаева, 1768 г. (переработка рисунка А.И. Свечина, 1765 г.)",2.0
3558754,22,2.0,"Рисунок. Вид Казани, во время водополья р. Казанки к северо-западу представленный",1.0
38571218,22,2.0,Вид города Чебоксары.,3.0
38961611,22,2.0,Вид Кремля из Замоскворечья. Приложение к придворному календарю 1765 года. Гравюра,2.0
39384348,22,2.0,Гравюра. Вид Казани во время водополья реки Казанки.,2.0
39467611,22,1.0,Проспект Адмиралтейства с частью Невской перспективной дороги.,3.0
39467565,22,3.0,Проспект Адмиралтейства с частью Невской перспективной дороги.,2.0
39467530,22,3.0,Проспект Адмиралтейства с частью Невской перспективной дороги,3.0
39470847,22,3.0,"Вид галереи и решетки в саду гр. Бестужевой-Рюминой на Каменном острове, ближе к зрителю выступающие к реке павильоны и беседки, за решеткой набережной слева другие павильоны, в глубине регулярный сад, на переднем плане лодка с гребцами и музыкантами",2.0
40716798,22,2.0,Альбом «Собрание Российских и Сибирских городов». Вид Пензы.,2.0
40716657,22,2.0,Альбом «Собрание Российских и Сибирских городов». Вид Саранска.,2.0
40716786,22,3.0,Альбом «Собрание Российских и Сибирских городов». Вид Свияжска.,2.0
40716603,22,3.0,Альбом «Собрание Российских и Сибирских городов». Вид Казани.,2.0
40716627,22,3.0,Альбом «Собрание Российских и Сибирских городов». Вид Симбирска.,2.0
40716578,22,1.0,Альбом «Собрание Российских и Сибирских городов». Вид Владимира.,2.0
40716580,22,3.0,Альбом «Собрание Российских и Сибирских городов». Вид Чебоксар.,2.0
40716576,22,2.0,Альбом «Собрание Российских и Сибирских городов». Вид Сызрани.,2.0
4737754,22,2.0,Гравюра. Вид города Пензы на р. Суру к северо-востоку,1.0
3057304,22,3.0,"Гравюра. ""Проспект Адмиралтейства и окололежащих строений с частью Невской перспективной дороги...""",2.0
10111826,22,3.0,«Вид города Томска».1770. Из серии «Собрание Российских и Сибирских городов».,1.0
10447455,22,3.0,Саранск (ХVIII в.),2.0
10447464,22,2.0,Пенза (ХVIII в.),0.0
10447495,22,3.0,Симбирск (ХVIII в.),0.0
10537057,22,2.0,«Вид города Пелыма». 1770. По рисунку И.В.Люрсениуса (1704 — после 1761). Из серии «Собрание российских и сибирских городов».,2.0
