regNumber,labels,class_predict,name,connectedness
27612975,1,0.0,"Фотография. Сцена из спектакля. Махаев И.И. и [Кондратьева Н.И.] в ролях. ""Щелкунчик"". Пермь, Хореографическое училище",0.0
27612941,1,0.0,"Фотография. Махаев И.И. в пробе к к/ф ""Война и мир""",0.0
27612934,1,0.0,"Фотография [Кондратьева Н.И.] и Махаев И.И. на экзамене. ""Жар-птица"". Пермь, Хореографическое училище",0.0
24002778,1,0.0,"Фотография. Махаев И.И. в роли Ромео, Цидилина С.А. в роли Джульетты. Урок Мастерства актера в Пермском хореографическом училище. Педагоги: Футлик Л.И., Есаулова К.А., Жинкина Ю.М., Сильванович Н.Д. ""Ромео и Джульетта""",0.0
24362227,1,0.0,"Фотография. Кондратьева Н.И. в роли Жар-птицы и Махаев И.И. в роли Ивана-царевича. Отчетно-выпускной концерт Государственного пермского хореографического училища. ""Жар-птица""",0.0
24361690,1,0.0,"Фотография. Дудинская Н.М. на сцене. Концерт в Петрозаводске, с автографом Махаеву И.И.",0.0
26623908,2,2.0,Здание Двенадцати коллегий на Васильевском острове.,2.0
23849798,2,2.0,Открытка «Вид реки Фонтанки от Грота и Запасного дворца. 1753 ». Из набора открыток «Старый Эрмитаж»,4.0
16214838,2,2.0,Вид здания Двенадцати коллегий со стороны Невы,2.0
16214818,2,2.0,Проспект по реке Фонтанке от Грота и Запасного дворца,2.0
16214812,2,2.0,Проспект по реке Фонтанке от Грота и Запасного дворца,2.0
16214802,2,2.0,Павильоны на даче Бестужевых-Рюминых на Каменном острове,2.0
16214788,2,2.0,Перспективный вид Невы от Галерной верфи и тринадцатой линии Васильевского острова вверх по течению,2.0
16214773,2,2.0,Перспективный вид Невы от  старого Зимнего   дворца и Академии Наук вниз по течению,2.0
16214771,2,2.0,Перспективный вид Невы от Галерной верфи и тринадцатой линии Васильевского острова вверх по течению,2.0
16214769,2,2.0,Дворец Бестужевых-Рюминых на Каменном острове со стороны реки,2.0
16215982,2,4.0,Перспективный вид Невы от  старого Зимнего дворца и Академии Наук вниз по течению,2.0
34257021,3,2.0,Кремль. Вид старого дворца с Красным крыльцом и Золотой решеткой (Боярская площадка). 1-я серия. Лист 3-й. Придворный календарь на 1765 г.,2.0
34257019,3,2.0,Вид Воскресенских Триумфальных ворот между библиотекой и Монетным двором. 2-я серия. Лист 5-й. Придворный календарь на 1766 г.,2.0
34257007,3,2.0,Вид Кремля из-за Каменного моста.  1-я серия. Лист 1-й. Придворный календарь на 1765 г.,2.0
34257012,3,2.0,Кремль. Вид нового дворца с южной стороны. 1 серия. Лист 4-й. Придворный календарь на 1765 г. Гр. Н.Челнаков.,2.0
34257006,3,2.0,Кремль. Вид старого дворца с Красным крыльцом и Золотой решеткой (Боярская площадка). 1-я серия. Лист 3-й. Придворный календарь на 1765 г.,2.0
34256997,3,2.0,Кремль. Вид Успенского собора и Грановитой палаты. 2-я серия. Лист 2-й. Придворный календарь на 1765 г.,2.0
34256996,3,2.0,Кремль. Вид Никольских Триумфальных ворот с частью Цейхгауза. 2-я серия. Лист 6-й. Придворный календарь на 1766 г.,2.0
34256993,3,2.0,Вид Триумфальных ворот в Земляном городе (Красные ворота). 2-я серия. Лист 7-й. Придворный календарь на 1766 г.,2.0
34256986,3,2.0,Кремль. Красное крыльцо и Грановитая палата. 1-я серия. Лист 4-й. Придворный календарь на 1765 г. Гр. И.Стрижев.,2.0
34256976,3,2.0,Кремль. Вид Успенского собора и Грановитой палаты. 1-я серия. Лист 2-й. Придворный календарь на 1765 г. Гр.Н.Саблин,2.0
34256962,3,2.0,Вид Воскресенских Триумфальных ворот между библиотекой и Монетным двором. 2-я серия. Лист 5-й. Придворный календарь на 1766 г.,2.0
34256971,3,2.0,Вид Триумфальных ворот в Земляном городе (Красные ворота). 2-я серия. Лист 7-й. Придворный календарь на 1766 г.,2.0
34256972,3,2.0,Кремль. Новый императорский дворец с галереями старого дворца. 1 серия. Лист 6-й. Придворный календарь на 1765 г.,2.0
34256950,3,2.0,Кремль. Красное крыльцо и Грановитая палата. 1-я серия. Лист 4-й. Придворный календарь на 1765 г.,2.0
34256947,3,2.0,Кремль. Вид нового дворца с южной стороны. 1-я серия. Лист 5-й. Придворный календарь на 1765 г.  Лист горизонтальный,2.0
34256941,3,2.0,Кремль. Вид Успенского собора и Грановитой палаты. 1-я серия. Лист 2-й. Придворный календарь на 1765 г.  Лист горизонтальный,2.0
34256938,3,2.0,Кремль. Вид нового дворца с южной стороны. 1 серия. Лист 5-й. Придворный календарь на 1765 г.,2.0
34256936,3,2.0,Вид летнего Императорского дворца с южной и западной стороны. 1 серия. Лист 7-й. Придворный календарь на 1765 г. Гр. В.Саблин,2.0
38961626,3,2.0,Новый Императорский дворец в Кремле с галереями старого дворца. Приложение к придворному календарю 1766 года. Гравюра,2.0
5607554,4,0.0,«Четыре рабочих столика». Лист № 27 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607558,4,0.0,«Газетницы. Корзины для бумаг и рукоделия». Лист № 24 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607553,4,0.0,«Овальная корзина для рукоделия». Лист № 15 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607552,4,0.0,«Корзиночки. Газетница и нотница. Столик для визитных карточек. Рабочие столики». Лист № 25 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607522,4,0.0,"«30 разнообразных видов корзин для провизии, рукоделий и фруктов». Лист № 23 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия",0.0
5607515,4,0.0,«Шестигранная корзина для бумаг из мочала». Лист № 17 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607499,4,0.0,«Газетница. Корзина для цветов. Круглый столик. Рабочие столики». Лист № 26 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607487,4,0.0,«Образцы разных плетёных камышовых ручек и металлических наконечников для них». Лист № 9 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607480,4,0.0,«Чемодан из ивы и бересты». Лист № 18 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607661,4,0.0,"«Камышовые скамейки под ноги, плетеный манекен, корзина для бутылок, три табурета». Лист № 41 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия",0.0
5607653,4,0.0,«Простые столы с ясеневыми крышками». Лист № 40 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607651,4,0.0,«Камышовые плетеные детские коляски». Лист № 37 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607649,4,0.0,«Корзины-цветники». Лист № 32 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607650,4,0.0,«Образцы японских корзин под цветы». Лист № 31 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607629,4,0.0,«Цветочные корзины». Лист № 30 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607593,4,0.0,"«Образцы корзин-цветников для одного, двух и трех горшков». Лист № 35 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия",0.0
5607585,4,0.0,«Нотницы разных фасонов». Лист № 28 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607578,4,0.0,«Корзины-цветники». Лист № 33 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607619,4,0.0,"«Образцы плетеных ширм из камыша, две стенные газетницы и два цветника». Лист № 36 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия",0.0
5607576,4,0.0,«Рисунки корзин для белья». Лист № 66 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
5607571,4,0.0,«Простые столы с ясеневыми крышками». Лист № 39 из альбома рисунков корзиночных изделий и плетеной мебели. Фототипия,0.0
21567716,5,0.0,Вид города Саранска с приезду на восток,1.0
22290768,5,2.0,Вид города Саранска с восточной стороны,2.0
29040920,5,1.0,Гравюра. Вид Свияжска. По рисунку М.И. Махаева и А.И. Свечина.,1.0
31747792,5,2.0,"Республика Мордовия, г. Саранск. «Вид города Саранска с приезду на восток». Из серии «Собрание Российских и Сибирских городов» (1769-1771).",2.0
32802169,5,1.0,Вид Саранска.,1.0
34675883,5,2.0,Вид города Сызрани с приезда к северо-востоку. Лист из «Собрания российских и сибирский городов».,3.0
34675834,5,2.0,Вид города Саранска с приезду на восток. Лист из «Собрания российских и сибирский городов».,3.0
36071597,5,2.0,(Россия. Йошкар-Ола.) Вид города Кокшайска на Волге.,2.0
36071584,5,2.0,(Россия.) Вид Казани во время водополья реки Казанки к северо-западу представленный.,2.0
36071564,5,2.0,(Россия. Йошкар-Ола.) Вид города Кокшайска на Волге.,2.0
36071736,5,2.0,(Россия. Ульяновск.) Вид города Симбирска с приезда к северо-западу.,2.0
40716657,5,2.0,Альбом «Собрание Российских и Сибирских городов». Вид Саранска.,2.0
40716627,5,2.0,Альбом «Собрание Российских и Сибирских городов». Вид Симбирска.,2.0
40716576,5,2.0,Альбом «Собрание Российских и Сибирских городов». Вид Сызрани.,2.0
10111826,5,2.0,«Вид города Томска».1770. Из серии «Собрание Российских и Сибирских городов».,1.0
10447455,5,2.0,Саранск (ХVIII в.),2.0
10447495,5,2.0,Симбирск (ХVIII в.),0.0
10537057,5,2.0,«Вид города Пелыма». 1770. По рисунку И.В.Люрсениуса (1704 — после 1761). Из серии «Собрание российских и сибирских городов».,2.0
10692892,5,2.0,«Вид города Селенгинска».1770. Из серии «Собрание Российских и Сибирских городов».1769-1770.,2.0
15811004,5,3.0,«Вид города Мангазей».1770. Из серии «Собрание Российских и Сибирских городов».,2.0
15811002,5,3.0,«Вид Удинского острова».1770. Из серии «Собрание Российских и Сибирских городов»,2.0
18358886,6,2.0,"Усадьба Кусково, ул. Юности, 2. XVIII в. г. Москва. Усадьба Кусково. Панорама усадьбы Кусково",4.0
34757376,6,3.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е». Лист из альбома:  Кремль (Вид из Замоскворечья в середине XVIII ст.). Воспроизведение гравюры по рисунку М.И.Махаева",4.0
35192528,6,2.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых изображений. Лист из альбома: Кремль (в середине XVIII ст.).Вид Кремля из Замоскворечья. Воспроизведение гравюры П.Балабина по рисунку М.Махаева",4.0
39467596,6,4.0,Проспект Аничкова дворца и Невской перспективной дороги от реки Фонтанки,2.0
39470847,6,4.0,"Вид галереи и решетки в саду гр. Бестужевой-Рюминой на Каменном острове, ближе к зрителю выступающие к реке павильоны и беседки, за решеткой набережной слева другие павильоны, в глубине регулярный сад, на переднем плане лодка с гребцами и музыкантами",2.0
14170660,6,2.0,офорт. Генеральный план села Кускова,1.0
19262903,7,1.0,"Петербург, 1750-е гг.",2.0
19263295,7,1.0,План Санкт-Петербурга 1753 года.,1.0
19263270,7,1.0,План Санкт-Петербурга 1753 года.,1.0
19263262,7,1.0,План Санкт-Петербурга 1753 года.,1.0
19263264,7,1.0,План Санкт-Петербурга 1753 года.,1.0
26708357,7,1.0,План Петербурга 1753 г.,1.0
26708353,7,1.0,План Петербурга 1753 г.,1.0
28539991,7,1.0,"г. Санкт-Петербург. План 1753 г. с экспликацией, гравированный при Академии наук и художеств. Табл. 1. Из издания Н.Г. Леклерка «История естественная, нравственная, гражданская...России» (N.G. Le Clerc, Atlas Volume of “Histoire physique, morale...de la Russie ...”).",3.0
28868921,7,1.0,План Петербурга 1753 г.,1.0
28868876,7,1.0,План Петербурга 1753 г.,1.0
28868898,7,1.0,План Петербурга 1753 г.,1.0
28868903,7,1.0,План Петербурга 1753 г.,1.0
28868865,7,1.0,План Петербурга 1753 г.,1.0
28868847,7,1.0,План Петербурга 1753 г.,1.0
28868846,7,1.0,План Петербурга 1753 г.,1.0
28868816,7,1.0,План Петербурга 1753 г.,1.0
28868831,7,1.0,План Петербурга 1753 г.,1.0
31736651,7,1.0,План 13 частей г. Петербурга с аксонометрическим изображением ряда зданий. Лист VII с изображением Васильевской части.,1.0
31736582,7,1.0,План 13 частей г. Петербурга с аксонометрическим изображением ряда зданий. Лист VI с изображением С.-Петербургской и Васильевской частей.,1.0
31736615,7,1.0,"План 13 частей г. Петербурга с аксонометрическим изображением ряда зданий. Лист IV с изображением Адмиралтейской, Московской и Литейной частей.",1.0
31736620,7,1.0,"План 13 частей г. Петербурга с аксонометрическим изображением ряда зданий. Лист V с изображением Адмиралтейской, Литейной, Васильевской и С.-Петербургской частей.",1.0
31736587,7,1.0,План 13 частей г. Петербурга с аксонометрическим изображением ряда зданий. Лист VIII с изображением Адмиралтейской и Васильевской частей.,1.0
33611084,7,1.0,План 13 частей города с аксонометрическим изображением отдельных зданий. Из альбома с планом и видами г. Санкт-Петербурга по рисункам М.И. Махаева.,2.0
36935430,7,2.0,"г. Санкт-Петербург (Ленинград), План 13 частей г. Петербурга с аксонометрическим изображением ряда зданий. Лист V с изображением Адмиралтейской, Литейной, Васильевской и С.-Петербургской частей.",1.0
36935424,7,2.0,"г. Санкт-Петербург (Ленинград), План 13 частей г. Петербурга с аксонометрическим изображением ряда зданий. Лист VI с изображением С.-Петербургской и Васильевской частей.",1.0
39051647,7,2.0,План столичного города Петербурга [План Трускотта].,1.0
39467617,7,2.0,Лист нижней правой части плана С.-Петербурга с обозначением Васильевского острова и устья Невы,1.0
39467572,7,1.0,Лист нижней правой части плана С.-Петербурга с обозначением Васильевского острова,2.0
39467541,7,1.0,"Изображение нижней правой части плана С.-Петербурга, отпечатанного с девяти досок, орнаментированной по нижнему и правому краям с обозначением Васильевского острова",1.0
5631558,7,3.0,План Санкт-Петербурга. Лист 7.,3.0
5631505,7,3.0,План Санкт-Петербурга. Лист 3.,3.0
5631090,7,3.0,План Санкт-Петербурга. Лист 8.,3.0
5631171,7,3.0,План Санкт-Петербурга. Лист 5.,3.0
8662460,7,3.0,"«План столичного города Санкт-Петербурга с изображением знатнейших оного проспектов». 

Столичный город С Петербург Елисавете I Всероссийской императрице Петра Великаго дщери посвящено. 

",2.0
27612998,8,0.0,Фотография. Махаев И.И. у Нарвского замка,0.0
27612956,8,0.0,Фотография. Махаев И.И. у Нарвского замка,0.0
27612942,8,0.0,Фотография. Махаев И.И. позирует в окрестностях Нарвского замка,0.0
27612935,8,0.0,Фотография. Махаев И.И. позирует в окрестностях Нарвского замка,0.0
27612930,8,0.0,Фотография. Махаев И.И. позирует в окрестностях Нарвского замка,0.0
27612919,8,0.0,Фотография. Махаев И.И. у Нарвского замка,0.0
5527881,8,0.0,Фотография. Федоровская башня Новгородского Кремля и северо-западная часть Софийской стороны. Вид с крыши Софийского собора,0.0
28869105,9,2.0,"Проспект вверх по Неве реке к востоку между Галерною верфью и 13 линией Васильевского острова. Проспект вниз по Неве реке от Невского моста между Исаакиевской церковью и кадетским корпусом. С рисунка и гравюры М.И.Махаева. Лист из альбома ""Историческая панорама С.-Петербурга"".Ч.I - ""От основания Петербурга до екатерининской эпохи"".",4.0
28869075,9,2.0,"Проспект в верх по Неве реке к востоку между галерною верфью и 13 линией Васильевского острова. Проспект в низ по Неве реке от Невского моста между Исаакиевской церковью и кадетским корпусом. С рисунка и гравюры М.И.Махаева. Лист 9 из альбома ""Историческая панорама Санкт-Петербурга и его окрестностей"". Часть I ""От основания Петербурга до екатерининской эпохи"".",4.0
27579334,9,2.0,"Обложка. Папка от набора открыток ""Петербург ХVIII - ХIХ вв. В гравюрах и акварелях"". Из комплекта: Комплект открыток ""Петербург ХVIII - ХIХ вв. В гравюрах и акварелях""",4.0
17198304,9,2.0,"Негатив на стеклянном носителе. Проспект вниз по Неве реке, гравюра М.И. Махаева.",5.0
19263299,9,2.0,"Перспективный вид Невы от 13-ой линии Васильевского острова и Галерной верфи, вверх по течению.",2.0
19263286,9,2.0,"Перспективный вид Невы от 13-ой линии Васильевского острова и Галерной верфи, вверх по течению.",2.0
19263275,9,2.0,"Перспективный вид Невы от старого Исаакиевского собора и Кадетского корпуса, вниз по течению.",2.0
19263267,9,2.0,"Перспективный вид Невы от старого Исаакиевского собора и Кадетского корпуса, вниз по течению.",2.0
19263261,9,2.0,Перспективный вид Невы вниз по течению от здания Зимнего дворца и Академии Наук.,2.0
19263252,9,3.0,Вид Фонтанки у Летнего сада.,2.0
19263228,9,4.0,Перспективный вид Невы от Адмиралтейства и здания Академии Наук вверх по течению.,2.0
28539960,9,4.0,"г. Санкт-Петербург. Перспективный вид Невы на запад между Исаакиевским собором и Кадетским корпусом. A. Табл. 4. Из издания Н.Г. Леклерка «История естественная, нравственная, гражданская...России» (N.G. Le Clerc, Atlas Volume of “Histoire physique, morale...de la Russie ...”).",3.0
31736626,9,4.0,«Проспект вниз по Неве-реке от Невского моста между Исакиевскою церковью и корпусом кадетским». Правая сторона. Лист из издания «План столичного города Санктпетербурга...» (1753 г.).,1.0
33628489,9,5.0,г. Санкт-Петербург. «Проспект вверх по Неве-реке к востоку между Галерной верфью и 13 линией Васильевского острова».,2.0
17152566,10,3.0,"(Россия, Москва). ""(1775 г.)"" [Вид Триумфальных ворот из Земляного города. Вид Триумфальных ворот на Тверской улице]. Таблица [18].",3.0
6283595,10,4.0,"Отпечаток фотомеханический. Виды 1775 г.: 
1. Вид Триумфальных ворот из Земляного города к Тверской-Ямской;
2. Вид Триумфальных ворот на Тверской улице в Белом городе.",5.0
34757151,10,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е». Лист из альбома: Виды Москвы в половине XVIII столетия. Воспроизведение двух гравюр по рисункам М.И.Махаева: Вид Триумфальных ворот в Земляном городе на Тверской-Ямской и Вид Триумфальных ворот в Белом городе на Тверской",4.0
35188558,10,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых гравюр». Лист из альбома: Триумфальные ворота в Белом городе. (1775 г.).Лист из альбома. Никольские ворота. (Вид из Кремля). Перерисовка Н.А.Мартынова с гравюры по рисунку М.Махаева. Воспроизведение",4.0
35188546,10,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых гравюр». Лист из альбома:  Виды половины XVIII столетия. Вид  Триумфальных ворот в Земляном городе на Тверской-Ямской и Вид Триумфальных ворот в Белом городе на Тверской. Воспроизведение гравюр по рисункам М.И.Махаева",4.0
35192565,10,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых изображений. Лист из альбома: Вид половины XVIII столетия. Два воспроизведения гравюр по рисункам М.И.Махаева",4.0
35192549,10,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых изображений. Лист из альбома: Триумфальные ворота в Белом городе. (1775 г.). Воспроизведение литографии из издания А.А.Мартынова (по гравюре по рисунку М.Махаева)",4.0
35192515,10,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых изображений. Лист из альбома: Старые Триумфальные ворота. В Земляном городе. (1775 г.).Воспроизведение литографии из издания А.А.Мартынова (по гравюре по рисунку М.Махаева)",4.0
35415252,10,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение III». Лист из альбома:Триумфальные ворота в Белом городе (1775 г.).Перерисовка Н.А.Мартынова гравюры по рисунку М.Махаева. Воспроизведение",4.0
35415216,10,5.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение III». Лист из альбома:  Виды Москвы (1775 г.). Воспроизведение двух гравюр по рисункам М.И.Махаева",4.0
33808697,11,2.0,Гравюра. Проспект здания Государственных Коллегий с частью Гостиного двора.,2.0
33808679,11,2.0,Гравюра. Проспект государственных коллегий с частью Гостиного двора с восточной стороны.,2.0
12847845,11,1.0,"Летний дворец, г. Санкт-Петербург (Ленинград). Летний дворец. 1711-1712 гг. Трезини Доменико Андреа; Шлютер А. Фото с гравюры Грекова по рис. Махаева. Дворец со стороны реки Мойки.",5.0
18170690,11,2.0,Летний дворец Елизаветы Петровны в Санкт-Петербурге,2.0
31752255,11,2.0,"г. Санкт-Петербург. Летний дворец Елизаветы Петровны. 1741-1744 гг., снесен в 1797 г. «Проспект Летнего Ея Императорского Величества дому с северною сторону». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Л. 11. Архитектор: Растрелли Ф.Б., В.В.",1.0
39468028,11,2.0,Вид дворца в Ораниенбауме со стороны Финского залива,2.0
39472591,11,1.0,"Изображение усадьбы барона Вольфа на Васильевском острове: на переднем плане - партерный парк с цветниками, боскетами и беседками",2.0
39472551,11,2.0,Вид на летний дворец Елизаветы Петровны: на переднем плане - река Фонтанка и отходящий от нее канал с гребными судами,2.0
39472545,11,2.0,"Вид Адмиралтейства со стороны Невского проспекта: на переднем плане, в центре - проспект с посадкой деревьев по сторонам, слева и справа луг с пасущимся скотом и марширующим отрядом, на втором плане, слева - Адмиралтейство, окруженное земляным валом, справа - Зимний дворец",2.0
40088892,11,2.0,Вид Летнего дворца Елизаветы Петровны.,2.0
6558046,11,2.0,Санкт-Петербург. Проспект летнего её императорского величества дома с северной стороны. Коллекция И.С. Зильберштейна,4.0
8994362,11,2.0,«Проспект Летнего дворца Елизаветы Петровны».1753. По оригинальному рисунку М.И.Махаева.,2.0
10768988,11,2.0,Царское село. Дворец его императорского величества. Вид на Большой Царскосельский дворец.,2.0
14170667,11,2.0,офорт. Оранжерея в Кускове,1.0
16017732,11,2.0,"Проспект Государственной коллегии с частью Гостинного двора в восточную сторону. Лист из альбома «План столичного города Санкт-Петербурга с изображением знатнейших оного проспектов, изданных трудами императорской Академии Наук и Художеств в Санкт Петербурге».",2.0
16667841,11,1.0,Летний дворец в Петербурге. С рисунка М.И. Махаева. Гравюра,1.0
18053851,11,2.0,Красное крыльцо и Грановитая палата. Гравюра,2.0
33808655,12,2.0,"Гравюра. Проспект старого Зимнего Дворца с каналом, соединяющим Мойку с Невою.",2.0
18170702,12,2.0,Проспект старого Зимнего дворца. Лист из серии «План столичного города Санкт-Петербурга с изображением знатнейших оного проспектов 1753 года».,2.0
19263281,12,2.0,Вид старого Зимнего дворца и Зимней канавки.,2.0
20395750,12,2.0,"Гравюра ""Проспект старого Зимнего Дворца с каналом, соединяющим Мойку с Невою""",2.0
26623909,12,2.0,Вид Старого Зимнего дворца со стороны Невы.,2.0
28545140,12,2.0,г. Санкт-Петербург. Второй Зимний дворец. 1716-1727 гг. «Проспект старого Зимнего дворца с каналом соединяющим Мойку с Невою». Архитектор: Маттарнови И.С.; Архитектор: Гербель Н.Ф.,1.0
29443637,12,2.0,"Гравюра. Проспект старого Зимнего дворца с каналом, соединяющим Мойку с Невою.",2.0
31747479,12,2.0,"г. Санкт-Петербург. Третий Зимний дворец. 1730-нач. 1750-х гг. «Проспект старого Зимнего дворца с каналом соединяющим Мойку с Невою». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Архитектор: Растрелли Ф.Б., В.В.",1.0
36711815,12,2.0,Проспект стараго зимняго дворца с каналом соединяющим Мойку с Невою,3.0
